
1,2,2,1,4,2,6,4,17042,9554,39
1,2,2,2,4,2,10,8,22202,10878,41
1,2,2,3,4,2,14,12,25477,12710,31
1,2,2,4,4,2,18,16,37498,14180,26
1,2,2,5,4,2,22,20,60656,15301,31
1,2,2,6,4,2,26,24,126972,16682,30
1,2,2,7,4,2,30,28,168580,17825,29
1,2,2,8,4,2,34,32,365279,18088,29
1,2,2,9,4,2,38,36,701355,19228,29
1,2,2,10,4,2,42,40,3068773,20937,34
